Repo Type,Repo Name,Filename,ML TD Type,ML Pipeline Stage,NLC,CS,TFI,ANL,ANC,AVT,AVM
Tool,explosion/spaCy,spacy/cli/train.py,MCC,Training,0.0075107296137339056,0.0016968325791855204,0.3517378711078928,0.09050403787245892,0.08505997818974918,0.0835181079083518,0.010752688172043012
Tool,explosion/spaCy,spacy/training/pretrain.py,HP Conf,Modeling,0.08476394849785408,0.022624434389140274,0.3732802317161477,0.10247841826789195,0.06870229007633588,0.10376940133037695,0.1827956989247312
Tool,scikit-learn/scikit-learn,scikits/learn/glm.py,UMC,Modeling,0.10944206008583691,0.0248868778280543,0.03258508327299058,0.28237259816207183,0.14830970556161396,0.29793052475979304,0.32258064516129037
Tool,scikit-learn/scikit-learn,scikits/learn/datasets/mlcomp.py,DS Configuration,Data Acq,0.059012875536480686,0.11142533936651584,0.08218682114409848,0.033973823447507656,0.03816793893129771,0.035846267553584624,0.05376344086021506
Tool,scikit-learn/scikit-learn,scikits/learn/decomposition/sparse_pca.py,MLKnow,Other,0.048283261802575105,0.0016968325791855204,0.1348660391020999,0.11974380395433026,0.08396946564885496,0.11385809312638581,0.043010752688172046
Tool,scikit-learn/scikit-learn,sklearn/random_projection.py,MLKnow,Data Pre,0.1888412017167382,0.006221719457013575,0.2719044170890659,0.11862990810359231,0.04689203925845147,0.061012564671101256,0.08602150537634409
Tool,scikit-learn/scikit-learn,sklearn/model_selection/_search.py,DS Configuration,Data Pre,0.08476394849785408,0.27658371040723984,0.9999999999999999,0.5987190197716513,0.19738276990185388,0.20776053215077606,0.11827956989247312
Tool,plstcharles/thelper,thelper/data/pascalvoc.py,Data Conf,Data Pre,0.0075107296137339056,0.06674208144796381,0.05394641564083997,0.14341409078251183,0.12213740458015268,0.1515890613451589,0.021505376344086023
Tool,weiHelloWorld/accelerated_sampling_with_autoencoder,MD_simulation_on_alanine_dipeptide/current_work/src/sample_with_classifier.py,Data Conf,Data Pre,0.004291845493562232,0.005090497737556561,0.015387400434467777,0.06766917293233082,0.0588876772082879,0.08451589061345159,0.021505376344086023
Tool,OpenMined/PySyft,test/torch_test.py,MLKnow,Data Pre,0.003218884120171674,0.0016968325791855204,0.02299058653149891,0.36981342244500137,0.1177753544165758,0.7040650406504065,0.07526881720430108
Tool,OpenMined/PySyft,syft/core/frameworks/torch/tensor.py,Data Conf,Modeling,0.02467811158798283,0.0005656108597285068,0.03457639391745112,0.9771651350598718,1.0,1.0,0.07526881720430108
Tool,OpenMined/PySyft,syft/workers/base.py,HP Conf,Training,0.4678111587982832,0.12669683257918554,0.21107892831281677,0.41047062099693676,0.2780806979280262,0.241019955654102,0.24731182795698928
Application,flairNLP/flair,flair/models/sequence_tagger_model.py,UMC,Modeling,0.008583690987124463,0.016968325791855206,0.06335988414192614,0.38318017265385684,0.22355507088331517,0.337139689578714,0.08602150537634409
Tool,ray-project/ray,rllib/models/tf/__init__.py,MDepend,Modeling,0.02467811158798283,0.10407239819004525,0.975561187545257,0.003063213589529379,0.0,0.002254249815225425,0.0
Tool,NervanaSystems/neon,neon/layers/layer.py,Layer Conf,Modeling,0.13304721030042918,0.0011312217194570137,0.06317885590152063,0.39515455304928987,0.37404580152671757,0.41175166297117516,0.2688172043010753
Application,geomstats/geomstats,geomstats/geometry/general_linear.py,MLKnow,Data Pre,0.0203862660944206,0.016968325791855206,0.07530774800868935,0.0,0.0,0.0,0.0
Application,Drakkar-Software/OctoBot,trading/trader/trades_manager.py,Data Conf,Data Pre,0.009656652360515022,0.0011312217194570137,0.03946415640839971,0.04149262043998886,0.03707742639040349,0.03577235772357724,0.11827956989247312
Application,dipy/dipy,dipy/segment/bundles.py,CDT,Data Pre,0.07188841201716739,0.006221719457013575,0.3915640839971035,0.17265385686438317,0.10468920392584516,0.1367331855136733,0.043010752688172046
Application,automagica/automagica,automagica/gui/graphs.py,MCM,Other,0.0075107296137339056,0.028846153846153848,0.037291817523533666,0.641882483987747,0.2682660850599782,0.6468588322246859,0.2903225806451613
Application,jupyter/nbdime,nbdime/diffing/notebooks.py,Data Conf,Data Pre,0.006437768240343348,0.018665158371040727,0.049782766111513395,0.04316346421609579,0.04907306434023991,0.03433111603843311,0.021505376344086023
Application,jupyter/nbdime,nbdime/merging/generic.py,MLKnow,Data Pre,0.44206008583690987,0.0016968325791855204,0.04217958001448226,0.15483152325257588,0.21264994547437296,0.15957132298595714,0.09677419354838711
Application,pyannote/pyannote-audio,pyannote/audio/pipeline/speaker_diarization.py,Data Conf,Evaluation,0.44206008583690987,0.06278280542986425,0.07458363504706733,0.08493455861876914,0.04143947655398037,0.0671840354767184,0.23655913978494625
Application,mne-tools/mne-python,mne/io/kit/kit.py,Data Conf,Data Pre,0.04613733905579399,0.0005656108597285068,0.6540550325850832,0.32219437482595376,0.16466739367502728,0.3099408721359941,0.021505376344086023
Application,mne-tools/mne-python,mne/io/ctf/trans.py,MLKnow,Data Pre,0.0869098712446352,1.0,0.9321144098479363,0.058758006126427176,0.08833151581243184,0.08577235772357723,0.06451612903225806
